Generation,d_e,k_r,delta,k_o,d_min,Cost,index_dt,dt,index_dy,dy,index_dang,dang
7,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,572.1929614993929,1,2.676934242248535,2,-1.5931787816300869,2,0.4945873527344317
7,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,577.064741104908,2,2.832472562789917,2,6.405340616626091,1,0.8939548473838415
7,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,584.9468722713275,1,2.7324070930480957,2,6.287050550883976,1,0.8870033564342127
7,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,585.439036263866,2,3.0101065635681152,2,5.41776347165893,1,0.48290833646879866
7,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,585.4751615906179,1,3.0649731159210205,2,6.987328324577106,2,-1.5509125337930383
7,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,587.407776524001,1,2.9435973167419434,2,6.3674571002813565,2,-1.7078636168623398
7,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,594.8973678379468,1,2.8451316356658936,2,-3.6469214002437056,1,0.597438975927828
7,8.620565871244908,8.554268927931709,7.50615855837755,7.757153747652528,4.163797423381493,605.3468140371135,2,2.79736328125,2,5.768238300644356,1,0.7720994567751194
7,6.298807064244745,4.962873066093548,7.78394821368419,5.2132187526034315,7.319138527413899,605.9637658678965,2,2.472414016723633,2,5.192025740544324,1,0.8018716946928589
7,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,611.3977315255298,1,2.7134952545166016,2,4.997430941619058,1,0.8230410504019555
8,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,481.3792422614494,1,2.686283588409424,3,6.2622497506188495,1,0.9771024687284889
8,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,504.8038377644558,2,2.4171738624572754,1,6.2464425475855805,2,-1.276655982148035
8,2.4724184619141685,3.2492002615044813,6.59274688263122,0.1545393407401352,0.8087294473216344,516.5633070882657,1,2.735983371734619,2,-3.2964414215207185,2,0.5800377151082878
8,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,520.0393125727228,1,2.557380199432373,2,6.092872698960122,1,0.8576304649446322
8,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,542.7198714143233,2,2.4587509632110596,2,-1.0258882334588577,1,0.7315615860908993
8,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,542.7381364146624,1,500,2,0.16329992432740426,1,-0.08970798069545217
8,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,546.8198115304192,2,2.5603506565093994,2,4.602933135338063,1,0.541133204496368
